hh,mm,ss,sss,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,f1,f2,f3,f4,f5,f6,f7,f8,clear,nir,mains_hz,mains_category,step_count
0,0,0,900,-1.0030823694570756,-0.39912106692709126,-0.1805475020599994,17.542857142857144,19.365714285714287,-23.777142857142856,24,20,3600,3000,146,0,33,28,3570,2992,0,no mains / natural or DC,0
0,0,0,910,-1.0030823694570756,-0.39912106692709126,-0.1805475020599994,17.542857142857144,19.365714285714287,-23.777142857142856,24,20,3600,3000,146,0,33,28,3570,2992,0,no mains / natural or DC,0
0,0,0,920,-0.9853205969420453,-0.36677144688253427,-0.20270393993957336,19.662857142857142,10.834285714285715,-7.034285714285715,24,20,3600,3000,146,0,33,28,3570,2992,0,no mains / natural or DC,0
0,0,0,930,-0.9853205969420453,-0.36677144688253427,-0.20270393993957336,19.662857142857142,10.834285714285715,8.382857142857143,24,20,3600,3000,146,0,33,28,3570,2992,0,no mains / natural or DC,0
0,0,0,940,-1.0379345072786645,-0.2674031800286874,-0.21930600909451584,21.502857142857142,3.6742857142857144,8.382857142857143,24,20,3600,3000,146,0,33,28,3570,2992,0,no mains / natural or DC,0
0,0,0,950,-1.0392162846766564,-0.19385357219153415,-0.22144230475783563,24.514285714285716,0.7428571428571429,18.325714285714287,24,20,3600,3000,146,0,33,28,3570,2992,0,no mains / natural or DC,0
0,0,0,960,-1.0392162846766564,-0.19385357219153415,-0.22144230475783563,24.514285714285716,0.7428571428571429,18.325714285714287,24,20,3600,3000,146,0,33,28,3570,2992,0,no mains / natural or DC,0
0,0,0,970,-0.9874568926053652,-0.12781151768547624,-0.21704763939329202,28.02857142857143,0.04,22.805714285714284,24,20,3600,3000,146,0,33,28,3570,2992,0,no mains / natural or DC,0
0,0,0,980,-0.9874568926053652,-0.12781151768547624,-0.21704763939329202,28.02857142857143,0.04,22.805714285714284,24,20,3600,3000,146,0,33,28,3570,2992,0,no mains / natural or DC,0
0,0,0,990,-0.9273354289376506,-0.08948026978362376,-0.20343638416699728,30.822857142857142,-1.32,23.78857142857143,32,30,3892,4089,165,0,33,31,3789,4250,0,no mains / natural or DC,0
0,0,1,0,-1.1974852748191778,0.07953123569444868,0.19861445966978972,69.11428571428571,-17.017142857142858,-7.394285714285714,32,30,3892,4089,165,0,33,31,3789,4250,0,no mains / natural or DC,0
0,0,1,10,-1.1974852748191778,0.07953123569444868,0.19861445966978972,69.11428571428571,-17.017142857142858,-7.394285714285714,32,30,3892,4089,165,0,33,31,3789,4250,0,no mains / natural or DC,0
0,0,1,20,-1.1395611438337352,0.01184118167668691,0.2837611011078219,73.96,-18.474285714285713,-4.982857142857143,32,30,3892,4089,165,0,33,31,3789,4250,0,no mains / natural or DC,0
0,0,1,30,-1.1395611438337352,0.01184118167668691,0.2837611011078219,73.96,-18.474285714285713,-4.982857142857143,32,30,3892,4089,165,0,33,31,3789,4250,0,no mains / natural or DC,0
0,0,1,40,-1.185399945066683,-0.08105716116824854,0.4015625476851711,78.93142857142857,-28.405714285714286,-9.902857142857142,32,30,3892,4089,165,0,33,31,3789,4250,0,no mains / natural or DC,0
0,0,1,50,-1.185399945066683,-0.08105716116824854,0.4015625476851711,78.93142857142857,-28.405714285714286,-9.902857142857142,32,30,3892,4089,165,0,33,31,3789,4250,0,no mains / natural or DC,0
0,0,1,60,-1.1572008423108615,-0.1227454451124607,0.46119571520126956,84.06285714285714,-30.434285714285714,-16.44,32,30,3892,4089,165,0,33,31,3789,4250,0,no mains / natural or DC,0
0,0,1,70,-1.1572008423108615,-0.1227454451124607,0.46119571520126956,89.62857142857143,-25.662857142857142,-21.822857142857142,32,30,3892,4089,165,0,33,31,3789,4250,0,no mains / natural or DC,0
0,0,1,80,-1.0845057527390363,-0.14496292001098665,0.4726706747642445,89.62857142857143,-25.662857142857142,-21.822857142857142,32,30,3892,4089,165,0,33,31,3789,4250,0,no mains / natural or DC,0
0,0,1,90,-1.0933561204870754,-0.15167699209570604,0.49739066743980226,94.90285714285714,-22.857142857142858,-24.84,27,26,3495,4334,76,0,23,23,3541,4198,0,no mains / natural or DC,0
0,0,1,100,-0.9900204474013489,-0.06030457472457045,0.2424390392773217,67.18857142857142,20.46857142857143,2.302857142857143,27,26,3495,4334,76,0,23,23,3541,4198,0,no mains / natural or DC,0
0,0,1,110,-0.9900204474013489,-0.06030457472457045,0.2424390392773217,67.18857142857142,23.394285714285715,5.811428571428571,27,26,3495,4334,76,0,23,23,3541,4198,0,no mains / natural or DC,0
0,0,1,120,-0.9958189642017884,-0.019409772026734214,0.20685445722830897,64.71428571428571,22.18857142857143,5.811428571428571,27,26,3495,4334,76,0,23,23,3541,4198,0,no mains / natural or DC,0
0,0,1,130,-0.9958189642017884,-0.019409772026734214,0.20685445722830897,64.71428571428571,22.18857142857143,5.811428571428571,27,26,3495,4334,76,0,23,23,3541,4198,0,no mains / natural or DC,0
